SQL_SignatoryStateId,API_SignatoryStateId,SQL_Id,API_Id,SQL_AddressName,API_AddressName,SQL_AddressLine1,API_AddressLine1,SQL_AddressLine2,API_AddressLine2,SQL_AddressLine3,API_AddressLine3,SQL_StateOrCounty,API_StateOrCounty,SQL_City,API_City,SQL_Country,API_Country,SQL_PostCode,API_PostCode,SQL_PrimaryAddress,API_PrimaryAddress,SQL_isThePrimaryAddress,API_isThePrimaryAddress,Test Case Status
85,85,85,85,Cook Islands Ships Registry,Cook Islands Ships Registry,Administrative Officer,Administrative Officer,Maritime Cook Islands,Maritime Cook Islands,P.O Box 882  Avarua ,P.O Box 882  Avarua ,,,Rarotonga,Rarotonga,COOK ISLANDS,COOK ISLANDS,,,true,true,True,true,Test Case Passed
84,84,84,84,Cook Islands Ships Registry,Cook Islands Ships Registry,Administrative Officer ,Administrative Officer ,Maritime Cook Islands,Maritime Cook Islands,P.O Box 882  Avarua,P.O Box 882  Avarua,,,Rarotonga,Rarotonga,COOK ISLANDS,COOK ISLANDS,,,false,false,False,false,Test Case Passed
83,83,83,83,Directorate General of the Maritime Territory and Merchant Marine,Directorate General of the Maritime Territory and Merchant Marine,Errázuriz 537 ,Errázuriz 537 ,null,null,null,null,V. Región,V. Región,Valparaíso,Valparaíso,CHILE,CHILE,null,null,true,true,True,true,Test Case Passed
82,82,82,82,Directorate General of the Maritime Territory and Merchant Marine,Directorate General of the Maritime Territory and Merchant Marine,Errázuriz 537 ,Errázuriz 537 ,null,null,null,null,V. Región,V. Región,Valparaíso,Valparaíso,CHILE,CHILE,null,null,true,true,True,true,Test Case Passed
81,81,81,81,Directorate General of the Maritime Territory and Merchant Marine,Directorate General of the Maritime Territory and Merchant Marine,Errázuriz 537 ,Errázuriz 537 ,null,null,null,null,V. Región,V. Región,Valparaíso,Valparaíso,CHILE,CHILE,null,null,true,true,True,true,Test Case Passed
79,79,79,79,The Maritime Authority of the Cayman Islands,The Maritime Authority of the Cayman Islands,133 Elgin Avenue,133 Elgin Avenue,P.O. Box 2256 ,P.O. Box 2256 ,null,null,null,null,Grand Cayman,Grand Cayman,CAYMAN ISLANDS,CAYMAN ISLANDS,KY1-1107,KY1-1107,true,true,True,true,Test Case Passed
78,78,78,78,The Maritime Authority of the Cayman Islands,The Maritime Authority of the Cayman Islands,133 Elgin Avenue,133 Elgin Avenue,P.O. Box 2256 ,P.O. Box 2256 ,null,null,null,null,Grand Cayman,Grand Cayman,CAYMAN ISLANDS,CAYMAN ISLANDS,KY1-1107,KY1-1107,true,true,True,true,Test Case Passed
77,77,80,80,The Maritime Authority of the Cayman Islands,The Maritime Authority of the Cayman Islands,2nd Floor  Strathvale House,2nd Floor  Strathvale House,90 North Church Street,90 North Church Street,null,null,null,null,George Town,George Town,CAYMAN ISLANDS,CAYMAN ISLANDS,null,null,false,false,False,false,Test Case Passed
77,77,77,80,The Maritime Authority of the Cayman Islands,The Maritime Authority of the Cayman Islands,133 Elgin Avenue,2nd Floor  Strathvale House,P.O. Box 2256 ,90 North Church Street,null,null,null,null,Grand Cayman,George Town,CAYMAN ISLANDS,CAYMAN ISLANDS,KY1-1107,null,true,false,True,false,Test Case failed
76,76,76,76,The Maritime Authority of the Cayman Islands,The Maritime Authority of the Cayman Islands,133 Elgin Avenue,133 Elgin Avenue,P.O. Box 2256 ,P.O. Box 2256 ,null,null,null,null,Grand Cayman,Grand Cayman,CAYMAN ISLANDS,CAYMAN ISLANDS,KY1-1107,KY1-1107,true,true,True,true,Test Case Passed
75,75,75,75,TRANSPORT CANADA Attention: MARINE INSURANCE UNIT MARINE SAFETY & SECURITY,TRANSPORT CANADA Attention: MARINE INSURANCE UNIT MARINE SAFETY & SECURITY,11th Floor  AMSE 330 Sparks Street,11th Floor  AMSE 330 Sparks Street,null,null,null,null,Ontario,Ontario,Ottawa,Ottawa,CANADA ,CANADA ,K1A 0N8,K1A 0N8,true,true,True,true,Test Case Passed
74,74,74,74,TRANSPORT CANADA Attention: MARINE INSURANCE UNIT MARINE SAFETY & SECURITY,TRANSPORT CANADA Attention: MARINE INSURANCE UNIT MARINE SAFETY & SECURITY,11th Floor  AMSE 330 Sparks Street,11th Floor  AMSE 330 Sparks Street,null,null,null,null,Ontario,Ontario,Ottawa,Ottawa,CANADA ,CANADA ,K1A 0N8,K1A 0N8,true,true,True,true,Test Case Passed
73,73,73,73,TRANSPORT CANADA Attention: MARINE INSURANCE UNIT MARINE SAFETY & SECURITY,TRANSPORT CANADA Attention: MARINE INSURANCE UNIT MARINE SAFETY & SECURITY,10th Floor  AMSE 330 Sparks Street,10th Floor  AMSE 330 Sparks Street,,,,,Ontario,Ontario,Ottawa,Ottawa,null,null,K1A 0N8,K1A 0N8,true,true,True,true,Test Case Passed
72,72,72,72,TRANSPORT CANADA Attention: MARINE INSURANCE UNIT MARINE SAFETY & SECURITY,TRANSPORT CANADA Attention: MARINE INSURANCE UNIT MARINE SAFETY & SECURITY,10th Floor  AMSE 330 Sparks Street,10th Floor  AMSE 330 Sparks Street,,,,,Ontario,Ontario,Ottawa,Ottawa,null,null,K1A 0N8,K1A 0N8,true,true,True,true,Test Case Passed
71,71,71,71,Direction De La Marine Marchande,Direction De La Marine Marchande,P.O. Box 416,P.O. Box 416,null,null,null,null,null,null,Douala,Douala,CAMEROON,CAMEROON,null,null,true,true,True,true,Test Case Passed
70,70,70,70,Direction De La Marine Marchande,Direction De La Marine Marchande,P.O. Box 416,P.O. Box 416,null,null,null,null,null,null,Douala,Douala,CAMEROON,CAMEROON,null,null,true,true,True,true,Test Case Passed
69,69,69,69,Direction De La Marine Marchande,Direction De La Marine Marchande,P.O. Box 416,P.O. Box 416,null,null,null,null,null,null,Douala,Douala,CAMEROON,CAMEROON,null,null,true,true,True,true,Test Case Passed
68,68,68,68,Ministry of Public Works and Transport,Ministry of Public Works and Transport,Vaniuwa Street  20,Vaniuwa Street  20,1070 Phnom Penh,1070 Phnom Penh,null,null,null,null,null,null,THE KINGDOM OF CAMBODIA,THE KINGDOM OF CAMBODIA,null,null,true,true,True,true,Test Case Passed
67,67,67,67,Ministry of Public Works and Transport,Ministry of Public Works and Transport,Vaniuwa Street  20,Vaniuwa Street  20,1070 Phnom Penh,1070 Phnom Penh,null,null,null,null,null,null,THE KINGDOM OF CAMBODIA,THE KINGDOM OF CAMBODIA,null,null,true,true,True,true,Test Case Passed
66,66,66,66,Ministry of Public Works and Transport,Ministry of Public Works and Transport,Vaniuwa Street  20,Vaniuwa Street  20,1070 Phnom Penh,1070 Phnom Penh,null,null,null,null,null,null,THE KINGDOM OF CAMBODIA,THE KINGDOM OF CAMBODIA,null,null,true,true,True,true,Test Case Passed
65,65,65,65,Virgin Islands Shipping Registry ,Virgin Islands Shipping Registry ,P.O. Box 4751 ,P.O. Box 4751 ,Tortola ,Tortola ,null,null,null,null,Road Town ,Road Town ,BRITISH VIRGIN ISLANDS,BRITISH VIRGIN ISLANDS,VG1110,VG1110,true,true,True,true,Test Case Passed
64,64,64,64,Virgin Islands Shipping Registry ,Virgin Islands Shipping Registry ,P.O. Box 4751 ,P.O. Box 4751 ,Tortola ,Tortola ,null,null,null,null,Road Town ,Road Town ,BRITISH VIRGIN ISLANDS,BRITISH VIRGIN ISLANDS,VG1110,VG1110,true,true,True,true,Test Case Passed
63,63,63,63,Virgin Islands Shipping Registry ,Virgin Islands Shipping Registry ,P.O. Box 4751 ,P.O. Box 4751 ,Tortola ,Tortola ,null,null,null,null,Road Town ,Road Town ,BRITISH VIRGIN ISLANDS,BRITISH VIRGIN ISLANDS,VG1110,VG1110,true,true,True,true,Test Case Passed
62,62,62,62,Virgin Islands Shipping Registry ,Virgin Islands Shipping Registry ,P.O. Box 4751 ,P.O. Box 4751 ,Tortola ,Tortola ,null,null,null,null,Road Town ,Road Town ,BRITISH VIRGIN ISLANDS,BRITISH VIRGIN ISLANDS,VG1110,VG1110,true,true,True,true,Test Case Passed
61,61,61,61,Bulgarian Maritime Administration,Bulgarian Maritime Administration,9 Dyakon Ignatii Street,9 Dyakon Ignatii Street,null,null,null,null,null,null,Sofia ,Sofia ,BULGARIA,BULGARIA,1000,1000,true,true,True,true,Test Case Passed
60,60,60,60,Bulgarian Maritime Administration,Bulgarian Maritime Administration,9 Dyakon Ignatii Street,9 Dyakon Ignatii Street,null,null,null,null,null,null,Sofia ,Sofia ,BULGARIA,BULGARIA,1000,1000,true,true,True,true,Test Case Passed
59,59,59,59,Bulgarian Maritime Administration,Bulgarian Maritime Administration,9 Dyakon Ignatii Street,9 Dyakon Ignatii Street,null,null,null,null,null,null,Sofia ,Sofia ,BULGARIA,BULGARIA,1000,1000,true,true,True,true,Test Case Passed
58,58,58,58,Bulgarian Maritime Administration,Bulgarian Maritime Administration,9 Dyakon Ignatii Street,9 Dyakon Ignatii Street,null,null,null,null,null,null,Sofia ,Sofia ,BULGARIA,BULGARIA,1000,1000,true,true,True,true,Test Case Passed
57,57,57,57,Bulgarian Maritime Administration,Bulgarian Maritime Administration,9 Dyakon Ignatii Street,9 Dyakon Ignatii Street,null,null,null,null,null,null,Sofia ,Sofia ,BULGARIA,BULGARIA,1000,1000,true,true,True,true,Test Case Passed
56,56,56,56,Marinho do Brazil  Diretoria de Portos e Costas  ,Marinho do Brazil  Diretoria de Portos e Costas  ,Departmento de Inspetoria Naval  Rua Teofilo Otoni,Departmento de Inspetoria Naval  Rua Teofilo Otoni,No. 4 Centro,No. 4 Centro,null,null,null,null,Rio de Janiero,Rio de Janiero,BRAZIL,BRAZIL,20090-080,20090-080,true,true,True,true,Test Case Passed
55,55,55,55,Marinho do Brazil  Diretoria de Portos e Costas  ,Marinho do Brazil  Diretoria de Portos e Costas  ,Departmento de Inspetoria Naval  Rua Teofilo Otoni,Departmento de Inspetoria Naval  Rua Teofilo Otoni,No. 4 Centro,No. 4 Centro,null,null,null,null,Rio de Janiero,Rio de Janiero,BRAZIL,BRAZIL,20090-080,20090-080,true,true,True,true,Test Case Passed
54,54,54,54,Marinha do Brazil  Diretoria de Portos e Costas  ,Marinha do Brazil  Diretoria de Portos e Costas  ,Departmento do Trafego Aquaviario,Departmento do Trafego Aquaviario,Rua Teofilo Otoni No. 4 Centro,Rua Teofilo Otoni No. 4 Centro,,,,,Rio de Janiero,Rio de Janiero,BRAZIL,BRAZIL,20090-070,20090-070,true,true,True,true,Test Case Passed
53,53,53,53,Bermuda Government
Department of Maritime Administration ,Bermuda Government
Department of Maritime Administration ,3rd Floor  Global House,3rd Floor  Global House,43 Church Street,43 Church Street,null,null,null,null,Hamilton,Hamilton,BERMUDA,BERMUDA,HM 12,HM 12,true,true,True,true,Test Case Passed
52,52,52,52,Bermuda Government
Department of Maritime Administration ,Bermuda Government
Department of Maritime Administration ,3rd Floor  Global House,3rd Floor  Global House,43 Church Street,43 Church Street,null,null,null,null,Hamilton,Hamilton,BERMUDA,BERMUDA,HM 12,HM 12,true,true,True,true,Test Case Passed
51,51,51,51,Bermuda Government,Bermuda Government,Bermuda Shipping and Maritime Authority,Bermuda Shipping and Maritime Authority, 3rd Floor  Global House, 3rd Floor  Global House,43 Church Street,43 Church Street,,,Hamilton,Hamilton,BERMUDA,BERMUDA,HM 12,HM 12,true,true,True,true,Test Case Passed
50,50,50,50,Bermuda Government,Bermuda Government,Bermuda Shipping and Maritime Authority,Bermuda Shipping and Maritime Authority,3rd Floor  Global House,3rd Floor  Global House,43 Church Street,43 Church Street,,,Hamilton,Hamilton,BERMUDA,BERMUDA,HM 12,HM 12,true,true,True,true,Test Case Passed
49,49,49,49,Federal Public Service Mobility and Transport,Federal Public Service Mobility and Transport,Directorate General Shipping,Directorate General Shipping,City Atrium,City Atrium,Vooruitgangstraat 56 / Rue du Progres 56,Vooruitgangstraat 56 / Rue du Progres 56,,,Brussels,Brussels,BELGIUM,BELGIUM,B-1210 ,B-1210 ,true,true,True,true,Test Case Passed
48,48,48,48,Federal Public Service Mobility and Transport,Federal Public Service Mobility and Transport,Directorate General Shipping,Directorate General Shipping,City Atrium,City Atrium,Vooruitgangstraat 56 / Rue du Progres 56,Vooruitgangstraat 56 / Rue du Progres 56,,,Brussels,Brussels,BELGIUM,BELGIUM,B-1210 ,B-1210 ,true,true,True,true,Test Case Passed
47,47,47,47,Federal Public Service Mobility and Transport,Federal Public Service Mobility and Transport,Directorate General Shipping,Directorate General Shipping,Vooruitgangstraat 56 / Rue du Progres 56,Vooruitgangstraat 56 / Rue du Progres 56,,,,,Brussels,Brussels,BELGIUM,BELGIUM,B-1210 ,B-1210 ,true,true,True,true,Test Case Passed
46,46,46,46,Federal Public Service Mobility and Transport,Federal Public Service Mobility and Transport,Directorate General Shipping,Directorate General Shipping,City Atrium,City Atrium,Vooruitgangstraat 56 / Rue du Progres 56,Vooruitgangstraat 56 / Rue du Progres 56,,,Brussels,Brussels,BELGIUM,BELGIUM,B-1210 ,B-1210 ,true,true,True,true,Test Case Passed
45,45,45,45,International Merchant Marine ,International Merchant Marine ,Registry of Belize (IMMARBE),Registry of Belize (IMMARBE),Marina Towers  Suite 204,Marina Towers  Suite 204,Newtown Barracks,Newtown Barracks,null,null,Belize City,Belize City,BELIZE C.A.,BELIZE C.A.,null,null,true,true,True,true,Test Case Passed
44,44,44,44,International Merchant Marine ,International Merchant Marine ,Registry of Belize (IMMARBE),Registry of Belize (IMMARBE),Marina Towers  Suite 204,Marina Towers  Suite 204,Newtown Barracks,Newtown Barracks,null,null,Belize City,Belize City,BELIZE C.A.,BELIZE C.A.,null,null,true,true,True,true,Test Case Passed
43,43,43,43,International Merchant Marine Registry of Belize,International Merchant Marine Registry of Belize,Keystone Building  Suite 502,Keystone Building  Suite 502,304 Newtown Barracks ,304 Newtown Barracks ,,,,,Belize City,Belize City,BELIZE,BELIZE,,,true,true,True,true,Test Case Passed
42,42,42,42,International Merchant Marine Registry of Belize,International Merchant Marine Registry of Belize,Keystone Building  Suite 502,Keystone Building  Suite 502,304 Newtown Barracks ,304 Newtown Barracks ,,,,,Belize City,Belize City,BELIZE,BELIZE,,,true,true,True,true,Test Case Passed
41,41,41,41,Barbados Maritime Ships’ Registry,Barbados Maritime Ships’ Registry,c/o Barbados High Commission,c/o Barbados High Commission,1 Great Russell Street,1 Great Russell Street,null,null,null,null,London ,London ,BARBADOS,BARBADOS,WC1B 3ND ,WC1B 3ND ,true,true,True,true,Test Case Passed
40,40,40,40,Barbados Maritime Ships’ Registry,Barbados Maritime Ships’ Registry,c/o Barbados High Commission,c/o Barbados High Commission,1 Great Russell Street,1 Great Russell Street,null,null,null,null,London ,London ,BARBADOS,BARBADOS,WC1B 3ND ,WC1B 3ND ,true,true,True,true,Test Case Passed
39,39,39,39,Barbados Maritime Ships’ Registry,Barbados Maritime Ships’ Registry,c/o Barbados High Commission,c/o Barbados High Commission,1 Great Russell Street,1 Great Russell Street,null,null,null,null,London ,London ,BARBADOS,BARBADOS,WC1B 3ND ,WC1B 3ND ,true,true,True,true,Test Case Passed
38,38,38,38,Barbados Maritime Ships’ Registry,Barbados Maritime Ships’ Registry,c/o Barbados High Commission,c/o Barbados High Commission,1 Great Russell Street,1 Great Russell Street,null,null,null,null,London ,London ,BARBADOS,BARBADOS,WC1B 3ND ,WC1B 3ND ,true,true,True,true,Test Case Passed
29,29,37,33,The Bahamas  Maritime Authority,The Bahamas  Maritime Authority,Bahamas House,Shirlaw House,231 East 46th Street,226 Shirley Street,null,PO Box N-4679,null,null,New York ,Nassau,USA,BAHAMAS,10017,null,false,false,False,false,Test Case failed
29,29,29,33,The Bahamas  Maritime Authority,The Bahamas  Maritime Authority,120 Old Broad Street,Shirlaw House,null,226 Shirley Street,null,PO Box N-4679,null,null,London,Nassau,UNITED KINGDOM,BAHAMAS,EC2N 1AR,null,true,false,True,false,Test Case failed
29,29,33,33,The Bahamas  Maritime Authority,The Bahamas  Maritime Authority,Shirlaw House,Shirlaw House,226 Shirley Street,226 Shirley Street,PO Box N-4679,PO Box N-4679,null,null,Nassau,Nassau,BAHAMAS,BAHAMAS,null,null,false,false,False,false,Test Case Passed
28,28,28,32,The Bahamas  Maritime Authority,The Bahamas  Maritime Authority,120 Old Broad Street,Shirlaw House,null,226 Shirley Street,null,PO Box N-4679,null,null,London,Nassau,UNITED KINGDOM,BAHAMAS,EC2N 1AR,null,true,false,True,false,Test Case failed
28,28,36,32,The Bahamas  Maritime Authority,The Bahamas  Maritime Authority,Bahamas House,Shirlaw House,231 East 46th Street,226 Shirley Street,null,PO Box N-4679,null,null,New York ,Nassau,USA,BAHAMAS,10017,null,false,false,False,false,Test Case failed
28,28,32,32,The Bahamas  Maritime Authority,The Bahamas  Maritime Authority,Shirlaw House,Shirlaw House,226 Shirley Street,226 Shirley Street,PO Box N-4679,PO Box N-4679,null,null,Nassau,Nassau,BAHAMAS,BAHAMAS,null,null,false,false,False,false,Test Case Passed
27,27,35,31,The Bahamas  Maritime Authority,The Bahamas  Maritime Authority,Bahamas House,Shirlaw House,231 East 46th Street,226 Shirley Street,null,PO Box N-4679,null,null,New York ,Nassau,USA,BAHAMAS,10017,null,false,false,False,false,Test Case failed
27,27,31,31,The Bahamas  Maritime Authority,The Bahamas  Maritime Authority,Shirlaw House,Shirlaw House,226 Shirley Street,226 Shirley Street,PO Box N-4679,PO Box N-4679,null,null,Nassau,Nassau,BAHAMAS,BAHAMAS,null,null,false,false,False,false,Test Case Passed
27,27,27,31,The Bahamas  Maritime Authority,The Bahamas  Maritime Authority,120 Old Broad Street,Shirlaw House,null,226 Shirley Street,null,PO Box N-4679,null,null,London,Nassau,UNITED KINGDOM,BAHAMAS,EC2N 1AR,null,true,false,True,false,Test Case failed
26,26,26,732,The Bahamas  Maritime Authority,The Bahamas Maritime Authority,120 Old Broad Street,Shirlaw House,null,226 Shirley Street,null,PO Box N-4679,null,,London,Nassau,UNITED KINGDOM,BAHAMAS,EC2N 1AR,,true,false,True,false,Test Case failed
26,26,732,732,The Bahamas Maritime Authority,The Bahamas Maritime Authority,Shirlaw House,Shirlaw House,226 Shirley Street,226 Shirley Street,PO Box N-4679,PO Box N-4679,,,Nassau,Nassau,BAHAMAS,BAHAMAS,,,false,false,False,false,Test Case Passed
25,25,30,30,The Bahamas  Maritime Authority,The Bahamas  Maritime Authority,Shirlaw House,Shirlaw House,226 Shirley Street,226 Shirley Street,PO Box N-4679,PO Box N-4679,null,null,Nassau,Nassau,BAHAMAS,BAHAMAS,null,null,false,false,False,false,Test Case Passed
25,25,34,30,The Bahamas  Maritime Authority,The Bahamas  Maritime Authority,Bahamas House,Shirlaw House,231 East 46th Street,226 Shirley Street,null,PO Box N-4679,null,null,New York ,Nassau,USA,BAHAMAS,10017,null,false,false,False,false,Test Case failed
25,25,25,30,The Bahamas  Maritime Authority,The Bahamas  Maritime Authority,120 Old Broad Street,Shirlaw House,null,226 Shirley Street,null,PO Box N-4679,null,null,London,Nassau,UNITED KINGDOM,BAHAMAS,EC2N 1AR,null,true,false,True,false,Test Case failed
24,24,24,24,The State Maritime Agency of the Ministry of Transport,The State Maritime Agency of the Ministry of Transport,Communications and High Technologies,Communications and High Technologies,2B Khanlar St,2B Khanlar St,,,,,Baku City,Baku City,AZERBAIJAN  REPUBLIC OF,AZERBAIJAN  REPUBLIC OF,AZ1003,AZ1003,true,true,True,true,Test Case Passed
23,23,23,23,The State Maritime Agency of the Ministry of Transport,The State Maritime Agency of the Ministry of Transport,Communications and High Technologies,Communications and High Technologies,2B Khanlar St,2B Khanlar St,,,,,Baku City,Baku City,AZERBAIJAN  REPUBLIC OF,AZERBAIJAN  REPUBLIC OF,AZ1003,AZ1003,true,true,True,true,Test Case Passed
22,22,22,22,The State Maritime Agency of the Ministry of Transport,The State Maritime Agency of the Ministry of Transport,Communications and High Technologies,Communications and High Technologies,2B Khanlar St,2B Khanlar St,,,,,Baku City,Baku City,AZERBAIJAN  REPUBLIC OF,AZERBAIJAN  REPUBLIC OF,AZ1003,AZ1003,true,true,True,true,Test Case Passed
19,19,19,19,Manager Marine Environment Standards ,Manager Marine Environment Standards ,Australian Maritime Safety Authority ,Australian Maritime Safety Authority ,82 Northbourne Avenue,82 Northbourne Avenue,null,null,Braddon,Braddon,null,null,AUSTRALIA,AUSTRALIA,ACT 2612,ACT 2612,true,true,True,true,Test Case Passed
18,18,18,18,Manager Marine Environment Standards ,Manager Marine Environment Standards ,Australian Maritime Safety Authority ,Australian Maritime Safety Authority ,82 Northbourne Avenue,82 Northbourne Avenue,null,null,Braddon,Braddon,null,null,AUSTRALIA,AUSTRALIA,ACT 2612,ACT 2612,true,true,True,true,Test Case Passed
17,17,21,17,THE MARINE MANAGER,Manager Ship Inspection and Registration ,Dilmun Navigation Company Limited,Australian Maritime Safety Authority ,PO Box N364,82 Northbourne Avenue,Grosvenor Place,,null,,null,Braddon,AUSTRALIA,AUSTRALIA,NSW 2000,ACT 2612,true,true,True,true,Test Case failed
